start_time,v
1274072400000,100
1274076000000,0
1274079600000,243.6
1274083200000,1750
1274086800000,0
1274090400000,200
1274094000000,150
1274097600000,50
1274101200000,5903.88
1274104800000,300
1274108400000,0
1274112000000,0
1274115600000,0
1274119200000,0
1274122800000,0
1274126400000,0
1274130000000,150
1274133600000,950
1274137200000,229
1274140800000,0
1274144400000,0
1274148000000,0
1274151600000,450
1274155200000,42
1274158800000,0
1274162400000,0
1274166000000,0
1274169600000,350
1274173200000,300
1274176800000,100
1274180400000,450
1274184000000,50
1274187600000,200
1274191200000,2250
1274194800000,0
1274198400000,205
1274202000000,2400
1274205600000,0
1274209200000,607
1274212800000,216.9
1274216400000,1750
1274220000000,50
1274223600000,0
1274227200000,4000
1274230800000,0
1274234400000,0
1274238000000,0
1274241600000,250
1274245200000,0
1274248800000,0
1274252400000,0
1274256000000,0
1274259600000,2503.91
1274263200000,101
1274266800000,700
1274270400000,200
1274274000000,950
1274277600000,50
1274281200000,1062
1274284800000,4057.7
1274288400000,820
1274292000000,0
1274295600000,560
1274299200000,0
1274302800000,0
1274306400000,50
1274310000000,0
1274313600000,0
1274317200000,0
1274320800000,800
1274324400000,0
1274328000000,50
1274331600000,0
1274335200000,250
1274338800000,0
1274342400000,0
1274346000000,500
1274349600000,0
1274353200000,750.95
1274356800000,0.02
1274360400000,833
1274364000000,50
1274367600000,1
1274371200000,400
1274374800000,0
1274378400000,0
1274382000000,100
1274385600000,0
1274389200000,100
1274392800000,0
1274396400000,0
1274400000000,850
1274403600000,0
1274407200000,100.96
1274410800000,0
1274414400000,1
1274418000000,0
1274421600000,0
1274425200000,705
1274428800000,500
1274432400000,50
1274436000000,50
1274439600000,50
1274443200000,0
1274446800000,1100
1274450400000,750
1274454000000,56
1274457600000,1100
1274461200000,750
1274464800000,0
1274468400000,50
1274472000000,0
1274475600000,22890
1274479200000,10722
1274482800000,101
1274486400000,0
1274490000000,400
1274493600000,350
1274497200000,0
1274500800000,0
1274504400000,0
1274508000000,50
1274511600000,500.83
1274515200000,124.28
1274518800000,0
1274522400000,338.36
1274526000000,0
1274529600000,300
1274533200000,0
1274536800000,860.28
1274540400000,0
1274544000000,50
1274547600000,10000
1274551200000,20050
1274554800000,6396.08
1274558400000,0
1274562000000,5156.71
1274565600000,50
1274569200000,50
1274572800000,400
1274576400000,0
1274580000000,4050
1274583600000,1100
1274587200000,500
1274590800000,200
1274594400000,0
1274598000000,0
1274601600000,250
1274605200000,0
1274608800000,0
1274612400000,50
1274616000000,150
1274619600000,150
1274623200000,50
1274626800000,150
1274630400000,11200
1274634000000,0
1274637600000,1938.36
1274641200000,0
1274644800000,300
1274648400000,800
1274652000000,150
1274655600000,600
1274659200000,50
1274662800000,100
1274666400000,165
1274670000000,1000
1274673600000,0
1274677200000,150
1274680800000,0
1274684400000,50
1274688000000,250
1274691600000,0
1274695200000,50
1274698800000,150
1274702400000,0
1274706000000,1651
1274709600000,390
1274713200000,200
1274716800000,550
1274720400000,100
1274724000000,150
1274727600000,200
1274731200000,450
1274734800000,100
1274738400000,450
1274742000000,50
1274745600000,0
1274749200000,50
1274752800000,0
1274756400000,150
1274760000000,0
1274763600000,0
1274767200000,50
1274770800000,550
1274774400000,0
1274778000000,250
1274781600000,50
1274785200000,3300
1274788800000,100
1274792400000,1550
1274796000000,50
1274799600000,300
1274803200000,150
1274806800000,350
1274810400000,0
1274814000000,0
1274817600000,300
1274821200000,50
1274824800000,50
1274828400000,250
1274832000000,50
1274835600000,250
1274839200000,50
1274842800000,0
1274846400000,200
1274850000000,1250
1274853600000,1240
1274857200000,0
1274860800000,0
1274864400000,190
1274868000000,0
1274871600000,0
1274875200000,122
1274878800000,1050
1274882400000,5400
1274886000000,2760
1274889600000,0
1274893200000,200
1274896800000,150
1274900400000,100
1274904000000,2100
1274907600000,150
1274911200000,1478.97
1274914800000,100
1274918400000,151
1274922000000,250
1274925600000,52
1274929200000,150
1274932800000,1906.8
1274936400000,2009.9
1274940000000,9.8
1274943600000,0
1274947200000,0
1274950800000,20
1274954400000,0
1274958000000,50
1274961600000,0
1274965200000,450
1274968800000,950
1274972400000,850
1274976000000,250
1274979600000,162.01
1274983200000,500
1274986800000,6000
1274990400000,450
1274994000000,250
1274997600000,100
1275001200000,50
1275004800000,100
1275008400000,50.23
1275012000000,50
1275015600000,0
1275019200000,0
1275022800000,1
1275026400000,20654.35
1275030000000,0
1275033600000,50
1275037200000,0
1275040800000,0
1275044400000,1250
1275048000000,150
1275051600000,1000
1275055200000,200
1275058800000,0
1275062400000,150
1275066000000,0
1275069600000,807
1275073200000,510
1275076800000,500
1275080400000,1379.53
1275084000000,2500
1275087600000,50
1275091200000,150
1275094800000,200
1275098400000,100
1275102000000,0
1275105600000,0
1275109200000,50
1275112800000,0
1275116400000,0
1275120000000,250
1275123600000,19054.35
1275127200000,0
1275130800000,0
1275134400000,100
1275138000000,3854
1275141600000,1815.24
1275145200000,200
1275148800000,100
1275152400000,0
1275156000000,17387.41
1275159600000,100
1275163200000,133.93
1275166800000,150
1275170400000,300
1275174000000,50
1275177600000,200
1275181200000,1912.3
1275184800000,350
1275188400000,0
1275192000000,200
1275195600000,0
1275199200000,0
1275202800000,0
1275206400000,0
1275210000000,0
1275213600000,50
1275217200000,450
1275220800000,0
1275224400000,50
1275228000000,1200
1275231600000,200
1275235200000,0
1275238800000,0
1275242400000,150
1275246000000,0
1275249600000,150
1275253200000,350
1275256800000,0
1275260400000,200
1275264000000,300
1275267600000,50
1275271200000,200
1275274800000,50
1275278400000,111
1275282000000,100
1275285600000,0
1275289200000,50
1275292800000,250
1275296400000,0
1275300000000,1800
1275303600000,150
1275307200000,0
1275310800000,100
1275314400000,250
1275318000000,0
1275321600000,50
1275325200000,200
1275328800000,0
1275332400000,150
1275336000000,0
1275339600000,2850
1275343200000,150
1275346800000,50
1275350400000,1400
1275354000000,0
1275357600000,50
1275361200000,50
1275364800000,450
1275368400000,0
1275372000000,0
1275375600000,42.01
1275379200000,400
1275382800000,0
1275386400000,300
1275390000000,500
1275393600000,0
1275397200000,50
1275400800000,550
1275404400000,150
1275408000000,200
1275411600000,150
1275415200000,100
1275418800000,265.24
1275422400000,250
1275426000000,10.03
1275429600000,2226.7000000000003
1275433200000,0
1275436800000,50
1275440400000,0
1275444000000,50
1275447600000,0
1275451200000,0
1275454800000,200
1275458400000,0
1275462000000,0
1275465600000,0
1275469200000,0
1275472800000,1200
1275476400000,600
1275480000000,100
1275483600000,1150
1275487200000,3100
1275490800000,50
1275494400000,100
1275498000000,100
1275501600000,50
1275505200000,307.28000000000003
1275508800000,200
1275512400000,100
1275516000000,0
1275519600000,250
1275523200000,43.34
1275526800000,750
1275530400000,0
1275534000000,0
1275537600000,50
1275541200000,1000
1275544800000,1.5
1275548400000,1
1275552000000,100
1275555600000,0
1275559200000,200
1275562800000,2400
1275566400000,0
1275570000000,2400
1275573600000,323.12
1275577200000,263.89
1275580800000,100
1275584400000,124.1
1275588000000,1372.09
1275591600000,205.2
1275595200000,200
1275598800000,139.86
1275602400000,0
1275606000000,0
1275609600000,200
1275613200000,150
1275616800000,200
1275620400000,0
1275624000000,100
1275627600000,0
1275631200000,0
1275634800000,29677.35
1275638400000,0
1275642000000,0
1275645600000,0
1275649200000,50
1275652800000,50
1275656400000,150
1275660000000,300
1275663600000,300
1275667200000,0
1275670800000,0
1275674400000,50
1275678000000,250
1275681600000,200
1275685200000,600
1275688800000,150
1275692400000,0
1275696000000,0
