start_time,v
1274047200000,250
1274050800000,0
1274054400000,450
1274058000000,300
1274061600000,350
1274065200000,200
1274068800000,350
1274072400000,100
1274076000000,350
1274079600000,150
1274083200000,400
1274086800000,400
1274090400000,150
1274094000000,150
1274097600000,300
1274101200000,600
1274104800000,250
1274108400000,150
1274112000000,350
1274115600000,250
1274119200000,400
1274122800000,350
1274126400000,350
1274130000000,50
1274133600000,350
1274137200000,400
1274140800000,600
1274144400000,350
1274148000000,350
1274151600000,100
1274155200000,250
1274158800000,350
1274162400000,450
1274166000000,300
1274169600000,300
1274173200000,450
1274176800000,200
1274180400000,450
1274184000000,550
1274187600000,400
1274191200000,300
1274194800000,500
1274198400000,450
1274202000000,250
1274205600000,50
1274209200000,500
1274212800000,400
1274216400000,250
1274220000000,300
1274223600000,300
1274227200000,300
1274230800000,250
1274234400000,550
1274238000000,400
1274241600000,450
1274245200000,200
1274248800000,250
1274252400000,200
1274256000000,400
1274259600000,450
1274263200000,200
1274266800000,350
1274270400000,250
1274274000000,300
1274277600000,350
1274281200000,450
1274284800000,450
1274288400000,450
1274292000000,400
1274295600000,300
1274299200000,250
1274302800000,300
1274306400000,400
1274310000000,300
1274313600000,300
1274317200000,450
1274320800000,350
1274324400000,700
1274328000000,350
1274331600000,550
1274335200000,100
1274338800000,400
1274342400000,300
1274346000000,350
1274349600000,450
1274353200000,600
1274356800000,350
1274360400000,450
1274364000000,450
1274367600000,450
1274371200000,300
1274374800000,350
1274378400000,600
1274382000000,450
1274385600000,400
1274389200000,400
1274392800000,550
1274396400000,500
1274400000000,200
1274403600000,300
1274407200000,350
1274410800000,450
1274414400000,200
1274418000000,550
1274421600000,450
1274425200000,400
1274428800000,150
1274432400000,450
1274436000000,250
1274439600000,250
1274443200000,300
1274446800000,300
1274450400000,550
1274454000000,650
1274457600000,150
1274461200000,350
1274464800000,350
1274468400000,600
1274472000000,500
1274475600000,500
1274479200000,300
1274482800000,250
1274486400000,300
1274490000000,400
1274493600000,450
1274497200000,100
1274500800000,300
1274504400000,450
1274508000000,350
1274511600000,500
1274515200000,450
1274518800000,250
1274522400000,350
1274526000000,300
1274529600000,650
1274533200000,750
1274536800000,200
1274540400000,550
1274544000000,400
1274547600000,400
1274551200000,500.99
1274554800000,450
1274558400000,200
1274562000000,500
1274565600000,550
1274569200000,400
1274572800000,400
1274576400000,200
1274580000000,600
1274583600000,400
1274587200000,800
1274590800000,500
1274594400000,350
1274598000000,350
1274601600000,350
1274605200000,400
1274608800000,350
1274612400000,450
1274616000000,350
1274619600000,850
1274623200000,200
1274626800000,700
1274630400000,400
1274634000000,500
1274637600000,200
1274641200000,400
1274644800000,750
1274648400000,250
1274652000000,400
1274655600000,400
1274659200000,450
1274662800000,300
1274666400000,400
1274670000000,50
1274673600000,500
1274677200000,600
1274680800000,400
1274684400000,250
1274688000000,250
1274691600000,450
1274695200000,150
1274698800000,600
1274702400000,350
1274706000000,450
1274709600000,550
1274713200000,500
1274716800000,400
1274720400000,300
1274724000000,450
1274727600000,400
1274731200000,450
1274734800000,250
1274738400000,450
