start_time,date_x,price_usd_adj_close,price_usd_close,price_usd_high,price_usd_low,price_usd_open,date_y,volume,returns,log_returns,volatility,active_addresses,address_growth,network_velocity,hash_rate,hash_rate_growth
1460073600000,2016-04-08,0.572450349732,58.3,58.3,55.26,55.26,2016-04-08,3609,0.05482178396960369,0.053371827511274894,0.02496300908291742,2724455.14345433,-0.004337662431618594,59.64653314,1.193099224999073e+18,0.022184943623513087
1460332800000,2016-04-11,0.549866545197,56.0,59.5,56.0,59.5,2016-04-11,3995,-0.039451114922812947,-0.040250402621296644,0.02634646149027542,2567413.48109363,-0.057641493102942865,59.90283369,1.2675946484173847e+18,0.06243858168491356
1460419200000,2016-04-12,0.559587400193,56.99,57.56,56.99,57.0,2016-04-12,5792,0.017678571428571432,0.017524123111758882,0.023163345582357178,3491880.00077188,0.360076990514383,60.05464088,1.2335716734510034e+18,-0.026840579525055253
1460505600000,2016-04-13,0.543287784746,55.33,56.22,55.33,56.22,2016-04-13,4030,-0.029127917178452423,-0.029560556936890414,0.02392502925527842,3214712.19489477,-0.07937495154926344,60.18288389,1.357865491558516e+18,0.10075929983037946
1460592000000,2016-04-14,0.55035749747,56.05,58.0,55.55,55.55,2016-04-14,1676,0.01301283209831916,0.012928892608150555,0.023898168942245866,2960739.21443923,-0.07900333375375568,60.30632437,1.4183872297861985e+18,0.04457123227884496
1460678400000,2016-04-15,0.575396063367,58.6,59.5,56.7,56.7,2016-04-15,9332,0.04549509366636939,0.04449054706479849,0.02578315996199875,3818742.79648834,0.2897937034996909,60.46691125,1.242860997421317e+18,-0.12375057295978298
1460937600000,2016-04-18,0.583251299727,59.4,59.5,58.0,59.5,2016-04-18,4555,0.013651877133105783,0.01355952978563213,0.02523184172145673,3959106.69354227,0.03675657265606014,60.85774991,1.1938694303814564e+18,-0.03941837996486186
1461024000000,2016-04-19,0.584233204272,59.5,59.9,59.15,59.39,2016-04-19,3818,0.0016835016835017313,0.001682086182984932,0.02524594780324261,3702247.50688857,-0.06487806632558435,60.99726651,1.3279876236494213e+18,0.11233907984821467
1461110400000,2016-04-20,0.613690340622,62.5,63.5,59.85,59.9,2016-04-20,9947,0.050420168067226934,0.04919024419077189,0.027091319878525602,4073255.51886435,0.1002115637286447,61.16244436,1.4705752919400392e+18,0.10737123279716654
1461196800000,2016-04-21,0.645209476516,65.71,69.5,62.95,63.0,2016-04-21,10616,0.05135999999999985,0.05008456416742035,0.02871065246107954,5029413.76173016,0.2347405505099256,61.38874971,1.3408162068976996e+18,-0.08823695444464896
1461283200000,2016-04-22,0.696170322402,70.9,71.49,67.85,68.0,2016-04-22,10186,0.07898341196164993,0.07601931262830508,0.03169183952771319,5287308.16457524,0.05127722932788936,61.64222308,1.2644394605080947e+18,-0.056962875296921456
1461542400000,2016-04-25,0.726707553751,74.01,78.5,71.0,73.0,2016-04-25,10042,0.04386459802538778,0.04292978567129335,0.03225421791765157,2716210.88902636,-0.4862771746075124,61.92967448,1.1410410463059764e+18,-0.09759139765579017
1461628800000,2016-04-26,0.722681745116,73.6,79.5,73.6,77.0,2016-04-26,16248,-0.005539791920010972,-0.00555519347454414,0.03250437681264515,2766361.73513489,0.018463531793919907,62.00695455,1.324101200707684e+18,0.16043257601849592
1461715200000,2016-04-27,0.706971272396,72.0,78.9,68.1,72.0,2016-04-27,18256,-0.021739130434782483,-0.02197890671877545,0.03335784422771981,2481826.22430106,-0.10285549688604101,62.0704758,1.171532696813496e+18,-0.11522420175485504
1461801600000,2016-04-28,0.683405563317,69.6,72.0,68.55,71.0,2016-04-28,10121,-0.03333333333333344,-0.03390155167568132,0.03488051744999755,2692632.30991093,0.08493990576203125,62.14827923,1.2042788408483548e+18,0.027951540852360734
1461888000000,2016-04-29,0.704025558761,71.7,74.5,68.55,71.99,2016-04-29,5194,0.030172413793103647,0.02972618026520113,0.03505000951079212,2518494.2024728,-0.06467207081975879,62.21667863,1.369437443446221e+18,0.13714315737833616
1462147200000,2016-05-02,0.734071837838,74.76,76.95,70.69,71.7,2016-05-02,16061,0.04267782426778255,0.04179223498178697,0.03512306086840624,2446762.78288665,-0.028481868060573623,62.38692006,1.3722400682741056e+18,0.0020465519190360215
1462233600000,2016-05-03,0.733973647384,74.75,77.9,74.0,74.0,2016-05-03,9556,-0.00013376136971654518,-0.00013377031656602867,0.03526836701048642,2270085.03890545,-0.07220877529155412,62.43778697,1.3400995357307996e+18,-0.023421945828859037
1462320000000,2016-05-04,0.736428408746,75.0,76.29,72.1,74.5,2016-05-04,2997,0.0033444816053511683,0.0033389012655140604,0.03499648544732065,2272496.25215907,0.0010621686907299477,62.49038056,1.4854642242195848e+18,0.10847305339115199
1462406400000,2016-05-05,0.724154601934,73.75,75.75,73.75,75.0,2016-05-05,3965,-0.01666666666666672,-0.01680711831638071,0.0337120038393752,2157746.79433209,-0.050494894201897345,62.53834898,1.3807730471499098e+18,-0.07047707737604814
1462492800000,2016-05-06,0.735446504201,74.9,75.0,73.0,73.75,2016-05-06,5315,0.015593220338983027,0.015472895303244805,0.032392109997732975,2317205.50011312,0.07390056432936976,62.58632543,1.4414403972706483e+18,0.04393723519296944
1462752000000,2016-05-09,0.744087264197,75.78,75.8,74.55,74.9,2016-05-09,12220,0.011748998664886434,0.011680515067280517,0.0299518341512095,2058031.88266356,-0.11184748933010369,62.70625114,1.5164210778301975e+18,0.05201788481960423
1462838400000,2016-05-10,0.721699840571,73.5,76.7,73.5,76.49,2016-05-10,4029,-0.03008709422011091,-0.03054899937166411,0.031639019053470635,2207961.67398541,0.07285105375909273,62.75643205,1.4046277051600072e+18,-0.07372185358314343
1462924800000,2016-05-11,0.721601650117,73.49,74.0,73.49,73.5,2016-05-11,1580,-0.00013605442176878313,-0.00013606367801077823,0.030226941097237968,2506849.68513659,0.13536829677468187,62.83674399,1.2582515147583575e+18,-0.10420995532405175
1463011200000,2016-05-12,0.711978985576,72.51,73.5,72.5,73.48,2016-05-12,4393,-0.01333514763913446,-0.013424859157278313,0.03087247561059729,2291939.38032214,-0.0857292346201205,62.89975258,1.3657051195166656e+18,0.08539914595608034
1463097600000,2016-05-13,0.707462224669,72.05,73.5,72.0,72.55,2016-05-13,7956,-0.006343952558267918,-0.006364160937970098,0.030205068516343202,2573981.01106013,0.12305806739895009,62.98179791,1.4424225847834708e+18,0.05617425326336645
1463356800000,2016-05-16,0.638237954247,65.0,71.5,65.0,71.5,2016-05-16,12088,-0.09784871616932678,-0.10297305254989464,0.03873760403589145,2685213.83398478,0.04321431372131124,63.21568156,1.360427099284076e+18,-0.05684567502227755
1463443200000,2016-05-17,0.677514136047,69.0,71.49,65.26,65.26,2016-05-17,6929,0.06153846153846154,0.05971923470162288,0.04071070152616616,2700294.91509472,0.00561634269832445,63.31455533,1.3729864512469824e+18,0.00923191839497739
1463529600000,2016-05-18,0.633328431522,64.5,69.5,62.2,69.0,2016-05-18,10936,-0.06521739130434778,-0.06744128079553313,0.04257196709662367,2246367.07043046,-0.16810306241988293,63.36824582,1.483154627578348e+18,0.08023981316881024
1463616000000,2016-05-19,0.608780817897,62.0,64.1,60.0,64.1,2016-05-19,9332,-0.03875968992248058,-0.03953083875663488,0.041885915198220214,2541431.12892336,0.13135166659844155,63.44739222,1.1543261737162322e+18,-0.22170881427179134
1463702400000,2016-05-20,0.637256049702,64.9,64.9,61.0,63.99,2016-05-20,3882,0.04677419354838719,0.045713238664952804,0.039134709531273695,2130874.69177595,-0.16154537200515673,63.5089864,1.446328686471998e+18,0.25296360717152777
1463961600000,2016-05-23,0.648056999697,66.0,66.25,64.0,64.0,2016-05-23,3308,0.016949152542372836,0.01680711831638071,0.03785589175100465,2131812.56336803,0.0004401345586859673,63.60107092,1.7431257752094495e+18,0.2052072198480852
1464048000000,2016-05-24,0.687333181497,70.0,70.0,66.5,67.0,2016-05-24,3578,0.06060606060606055,0.05884050002293417,0.04059794165620972,2511026.15828523,0.17788317858399538,63.68631946,1.4316159125426476e+18,-0.178707622305322
1464134400000,2016-05-25,0.677514136047,69.0,70.75,68.9999,70.51,2016-05-25,3499,-0.014285714285714235,-0.014388737452099676,0.040438300264451325,3337587.90462699,0.3291728935656393,63.82171678,1.364488906069589e+18,-0.04688897761260313
1464220800000,2016-05-26,0.687578657633,70.025,70.9,69.0,69.0,2016-05-26,2389,0.01485507246376816,0.014745816548912494,0.03986304928098965,3580870.58541593,0.07289176727051005,63.96352052,1.327740892996845e+18,-0.026931705277543516
1464307200000,2016-05-27,0.706971272396,72.0,73.7,69.8,71.9,2016-05-27,12373,0.028204212781149485,0.02781379786988314,0.0397897907947902,4120639.20189379,0.15073670036449083,64.14877454,1.3832598415797496e+18,0.04181459566074874
1464652800000,2016-05-31,0.766867449641,78.1,81.7,74.6,75.0,2016-05-31,17557,0.08472222222222214,0.08132393782958491,0.043083457155675416,2558244.97723386,-0.3791630735206991,64.52606952,1.2625208056066437e+18,-0.08728586802260963
1464739200000,2016-06-01,0.764903640551,77.9,82.0,76.25,79.5,2016-06-01,16580,-0.002560819462227748,-0.002564103968937914,0.043096390386418035,2348392.05419546,-0.08203003422498922,64.57051864,1.4182680285419292e+18,0.12336210400940573
1464825600000,2016-06-02,0.765885545096,78.0,78.0,77.0,77.9,2016-06-02,5171,0.0012836970474967568,0.0012828738128893846,0.04309787305346887,2339158.49726503,-0.0039318634697020904,64.61895665,1.3755150148549396e+18,-0.03014452333875317
1464912000000,2016-06-03,0.868494570048,88.45,89.9,77.9,77.9,2016-06-03,21379,0.13397435897435894,0.12572859391620295,0.051793443510250475,1935440.17388676,-0.17259126470066144,64.64837826,1.3970040254647716e+18,0.015622519840031046
1465171200000,2016-06-06,0.91808074957,93.5,96.5,88.91,91.5,2016-06-06,13366,0.05709440361786311,0.055524015688846795,0.05283404200555954,1959948.1842534,0.012662757907635491,64.71548339,1.6883807037302513e+18,0.20857254020334048
1465257600000,2016-06-07,0.922990272295,94.0,102.0,86.48,96.5,2016-06-07,14510,0.005347593582887722,0.005333345975362391,0.0528579529445567,2118875.93883511,0.08108773275669545,64.76437062,1.3876941936277862e+18,-0.1780916528115598
1465344000000,2016-06-08,0.981904544995,100.0,100.0,94.5,94.5,2016-06-08,10775,0.06382978723404253,0.06187540371808797,0.05308048724546813,2000579.70546409,-0.0558297119726866,64.79984474,1.4625898691276933e+18,0.05397131143433742
1465430400000,2016-06-09,0.962266454095,98.0,98.0,94.0,98.0,2016-06-09,8149,-0.020000000000000018,-0.020202707317519497,0.053598055587046126,2091082.93460922,0.04523850206914659,64.82909383,1.5612424476837798e+18,0.06745060979734818
1465516800000,2016-06-10,0.912385703209,92.92,100.0,90.15,100.0,2016-06-10,11836,-0.051836734693877506,-0.05322857076836396,0.05536349701661231,2298211.95545437,0.09905347005467213,64.87949614,1.3901720375946427e+18,-0.10957325067796675
1465776000000,2016-06-13,1.12919022674,115.0,129.0,107.5,107.5,2016-06-13,39139,0.2376237623762376,0.21319322046104183,0.07430228196681962,2753321.67011431,0.19802773785934913,65.07062582,1.5731910930435384e+18,0.1316520908919776
1465862400000,2016-06-14,1.10513356539,112.55,119.9,107.0,119.9,2016-06-14,15752,-0.021304347826087033,-0.0215345610105091,0.06938998835886352,2353491.52231669,-0.1452173758473415,65.11239829,1.2826917306772042e+18,-0.18465611943195415
1465948800000,2016-06-15,1.12919022674,115.0,116.49,111.0,111.0,2016-06-15,11684,0.0217681030653043,0.0215345610105091,0.06900565366111266,2296056.85704804,-0.024404024711384475,65.12320464,1.4920008087594322e+18,0.16317956456437277
1466035200000,2016-06-16,1.26665686304,129.0,132.0,124.0,125.0,2016-06-16,43490,0.12173913043478257,0.11488027599842177,0.06838018941502974,2792570.7202941,0.21624632757762408,65.16612949,1.463918574349771e+18,-0.01882186272607389
1466121600000,2016-06-17,1.32557113574,135.0,144.0,128.0,130.0,2016-06-17,40652,0.04651162790697683,0.04546237407675768,0.06600524904159731,2770740.08796198,-0.00781739641308743,65.23288391,1.4354467917166643e+18,-0.01944902068460541
1466380800000,2016-06-20,1.17828545399,120.0,135.0,118.0,134.245,2016-06-20,47009,-0.11111111111111116,-0.11778303565638382,0.07427316896904938,2643468.48398107,-0.04593415475304463,65.37517456,1.5970198467491973e+18,0.11255941771224154
1466467200000,2016-06-21,1.02609024952,104.5,112.5,100.01,111.55,2016-06-21,41953,-0.12916666666666665,-0.13830467137718028,0.08271142713196548,2845822.25253714,0.07654858371957007,65.47081546,1.5403514004684037e+18,-0.03548387103400419
1466553600000,2016-06-22,0.991723590445,101.0,110.0,99.55,110.0,2016-06-22,13999,-0.03349282296650713,-0.034066554563605855,0.08333513559780911,2709038.67560064,-0.048064694418125775,65.55569793,1.3366315308649644e+18,-0.13225545128305816
1466640000000,2016-06-23,1.04081881769,106.0,111.5,85.0,99.0,2016-06-23,44215,0.04950495049504955,0.04831857727080724,0.0831074014073564,3155840.64339527,0.164930080850753,65.66903412,1.4514102920211218e+18,0.0858716546076701
1466726400000,2016-06-24,1.20774259034,123.0,130.0,115.0,117.0,2016-06-24,24604,0.1603773584905661,0.14874526126035015,0.08838882114609563,2792500.67770019,-0.11513254525557226,65.77368405,1.344264736136909e+18,-0.0738216867230631
1466985600000,2016-06-27,1.18810449944,121.0,125.0,113.0,125.0,2016-06-27,9284,-0.016260162601625994,-0.016393809775675727,0.08904937318567402,2166416.79897419,-0.2242018717222377,65.88211935,1.520371429115376e+18,0.13100596054059643
1467072000000,2016-06-28,1.16797545627,118.95,124.0,113.5,124.0,2016-06-28,7922,-0.01694214876033051,-0.017087308847774985,0.08865616781600673,1862061.06385133,-0.14048807933310614,65.90076462,1.5431688746622764e+18,0.014994655325879735
1467158400000,2016-06-29,1.14882831764,117.0,119.81,114.25,117.3,2016-06-29,12752,-0.016393442622950838,-0.01652930195121005,0.0889345263391012,1984901.27082552,0.06597002072537705,65.9053536,1.525001939817882e+18,-0.011772486564939344
1467244800000,2016-06-30,1.17386688354,119.55,125.0,118.15,122.01,2016-06-30,13719,0.021794871794871717,0.02156075910657762,0.08877535854136359,2081130.76119618,0.048480743997225684,65.93907191,1.551595643589129e+18,0.017438472094286395
1467331200000,2016-07-01,1.1521667931,117.34,119.75,116.7,119.0,2016-07-01,5925,-0.018485989125888724,-0.018658990406620113,0.08542163660615597,2007838.67178106,-0.035217436012042636,65.96609847,1.628405921692843e+18,0.04950405630557042
1467676800000,2016-07-05,1.11937118129,114.0,118.9999,110.0,116.15,2016-07-05,7795,-0.02846429180160226,-0.028877255103218147,0.08547833416327928,2051118.90302967,0.021555631862702374,66.13680649,1.5430706612223887e+18,-0.05240416982870111
1467763200000,2016-07-06,1.14882831764,117.0,119.0,113.0,114.0,2016-07-06,7658,0.026315789473684292,0.02597548640326064,0.0855048682594009,2036137.04309725,-0.007304237657939083,66.17232818,1.489359836828291e+18,-0.03480775426807026
1467849600000,2016-07-07,1.11446165857,113.5,117.2,110.0,117.2,2016-07-07,8250,-0.02991452991452992,-0.03037109787629877,0.08521581402671655,2827107.13542541,0.3884660391645267,66.2567675,1.44623167278305e+18,-0.02895751784007139
1467936000000,2016-07-08,1.17435783581,119.6,123.0,118.5,122.5,2016-07-08,13473,0.053744493392070325,0.05235000459507422,0.08546211410379244,2287066.94190389,-0.19102218899117063,66.30361587,1.542032207468201e+18,0.06624148570940758
1468195200000,2016-07-11,1.18319497672,120.5,121.1,118.1,121.1,2016-07-11,11457,0.007525083612040184,0.007496911414177632,0.08410081783132084,2222670.45194936,-0.028156801523668062,66.35278664,1.514156896463034e+18,-0.01807699662183726
1468281600000,2016-07-12,1.16846640854,119.0,120.45,118.2,118.6,2016-07-12,7683,-0.012448132780082943,-0.012526259819179764,0.06612814125695991,2312340.88521403,0.04034355753729746,66.40479484,1.521133444260765e+18,0.00460754616250636
1468368000000,2016-07-13,1.17828545399,120.0,120.0,117.5001,120.0,2016-07-13,5889,0.008403361344537785,0.008368249670516192,0.06586853401777823,2251967.31889682,-0.026109284622894968,66.45857168,1.363334731834857e+18,-0.103737586614299
1468454400000,2016-07-14,1.17337593127,119.5,120.35,116.25,120.35,2016-07-14,4723,-0.004166666666666652,-0.004175371410480189,0.06578146481789696,2095507.42917887,-0.06947698059605745,66.50320365,1.4975993203068744e+18,0.09848248220839806
1468540800000,2016-07-15,1.17828545399,120.0,120.3999,118.25,118.25,2016-07-15,5010,0.004184100418409997,0.004175371410480189,0.05967123462651648,3347723.64443499,0.5975718328742952,66.61915189,1.436885564328358e+18,-0.040540720842525246
1468800000000,2016-07-18,1.15373784037,117.5,121.0,117.5,119.5,2016-07-18,6958,-0.02083333333333337,-0.021053409197832273,0.05868615235831515,2253557.84442382,-0.32683874663012613,66.81282246,1.543092997968018e+18,0.0739150258561505
1468886400000,2016-07-19,1.01627120407,103.5,116.5,103.5,116.0,2016-07-19,18491,-0.11914893617021272,-0.12686672087879014,0.059471231881708754,2537545.56392858,0.1260174972687993,66.90246466,1.3659917565390208e+18,-0.11477029684031248
1468972800000,2016-07-20,1.03099977224,105.0,111.0,102.0,108.0,2016-07-20,8250,0.01449275362318847,0.014388737452099676,0.05197653319237235,2455042.48286132,-0.03251294567476859,66.98299039,1.5981304207299448e+18,0.16994148250139363
1469059200000,2016-07-21,1.04081881769,106.0,107.1,102.5,105.0,2016-07-21,2589,0.00952380952380949,0.009478743954543845,0.05133886175921331,2205717.38049399,-0.10155632910952506,67.0483153,1.4188719183760026e+18,-0.11216763039406141
1469145600000,2016-07-22,1.03099977224,105.0,108.0,104.0,106.0,2016-07-22,2996,-0.009433962264150941,-0.009478743954543845,0.05024759408920397,2419693.70175058,0.09700985409502838,67.12229982,1.3671958923164672e+18,-0.03642050095591587
1469404800000,2016-07-25,1.02118072679,104.0,105.25,101.25,105.25,2016-07-25,6584,-0.00952380952380949,-0.009569451016150587,0.0333511874369523,1926219.54675701,-0.20394075276410217,67.29173742,1.3642975028217362e+18,-0.002119951874504422
1469491200000,2016-07-26,1.02609024952,104.5,104.5,101.1,101.35,2016-07-26,2620,0.004807692307692291,0.004796172263493048,0.03340263526045356,2308967.91755708,0.19870443711593855,67.36622583,1.3704907601240166e+18,0.004539521101131649
1469577600000,2016-07-27,0.981904544995,100.0,104.5,100.0,104.5,2016-07-27,4036,-0.0430622009569378,-0.04401688541677373,0.03432021338072634,2513869.55689173,0.08874165716058924,67.44110791,1.3584188111867428e+18,-0.008808486192334097
1469664000000,2016-07-28,0.929372651838,94.65,101.0,86.0,101.0,2016-07-28,26240,-0.05349999999999999,-0.05498430833275947,0.03576722939539086,2458912.9358153,-0.021861365449837078,67.51860786,1.439056166113872e+18,0.05936118836331672
1469750400000,2016-07-29,0.932809317745,95.0,95.0,88.16,95.0,2016-07-29,8485,0.003697834125726329,0.0036910139452084323,0.03514647296268941,2138041.62046977,-0.1304931584489546,67.5801568,1.5632253218183388e+18,0.08628513509641667
1470009600000,2016-08-01,0.854256954146,87.0,91.0,82.0,91.0,2016-08-01,13647,-0.08421052631578951,-0.08796877294595706,0.03878576516764817,1724918.39065966,-0.193225064402319,67.74643057,1.6093921884605668e+18,0.029533085216740806
1470096000000,2016-08-02,0.805161726896,82.0,86.3,80.15,86.0,2016-08-02,15168,-0.05747126436781613,-0.059188871390330355,0.03987810783642778,3520151.09522781,1.0407638496344163,67.89551729,1.6147467196672617e+18,0.003327051818125648
1470182400000,2016-08-03,0.883714090496,90.0,93.0,78.05,81.0,2016-08-03,14807,0.09756097560975618,0.09309042306601167,0.04645467075457572,2476017.16795296,-0.29661622442580926,67.96821383,1.6667173036036403e+18,0.03218497570138301
1470268800000,2016-08-04,0.95735693137,97.5,99.88,95.0,95.0,2016-08-04,10975,0.08333333333333326,0.08004270767353638,0.05084878749182433,3002762.28012408,0.2127388771728933,68.07129395,1.5458569951929324e+18,-0.07251398191486558
1470355200000,2016-08-05,0.883714090496,90.0,98.9,89.2,97.99,2016-08-05,5999,-0.07692307692307687,-0.08004270767353638,0.051118076161801605,2289454.85181081,-0.23755041584037562,68.1338307,1.7022986397883062e+18,0.10120059299265849
1470614400000,2016-08-08,0.903352181395,92.0,95.0,91.3,92.0,2016-08-08,1758,0.022222222222222143,0.02197890671877545,0.05153052061814294,1969395.14071842,-0.1397973455730056,68.21831498,1.4844247947920453e+18,-0.12798802742587823
1470700800000,2016-08-09,0.903352181395,92.0,94.0,91.25,91.25,2016-08-09,1243,0.0,0.0,0.051601537494035114,2220717.86115351,0.12761416702968464,68.27279686,1.2386069289182323e+18,-0.16559805975771902
1470787200000,2016-08-10,0.942628363195,96.0,97.0,92.0,94.0,2016-08-10,3333,0.04347826086956519,0.04255961441879563,0.052893525121644094,2169041.99399166,-0.023269893067374148,68.32672661,1.5480525818167951e+18,0.24983362007253151
1470873600000,2016-08-11,0.92789979502,94.5,96.0,94.5,95.0,2016-08-11,1835,-0.015625,-0.01574835696813892,0.052891937258815136,2252980.17260141,0.038698272713143744,68.37484196,1.474718655367386e+18,-0.04737172839655379
1470960000000,2016-08-12,0.95735693137,97.5,97.5,95.0,95.0,2016-08-12,2671,0.031746031746031855,0.031252543504104224,0.05364349590343316,1922629.63278677,-0.1466282499207261,68.39520446,1.4958388629315507e+18,0.014321516505738652
1471219200000,2016-08-15,0.933300270018,95.05,98.0,95.01,98.0,2016-08-15,4495,-0.025128205128205128,-0.025449309069363046,0.053702162552943584,2075305.22974418,0.07940978041418889,68.51603284,1.5000975732887823e+18,0.0028470381822314206
1471305600000,2016-08-16,0.981806354541,99.99,100.0,97.5,97.5,2016-08-16,5407,0.05197264597580209,0.05066711205331931,0.04864988378609123,2730270.80621631,0.3155996366630205,68.58361851,1.4424378805921787e+18,-0.038437294828890245
1471392000000,2016-08-17,0.972085499545,99.0,104.0,97.0,104.0,2016-08-17,5136,-0.009900990099009799,-0.009950330853167877,0.04855722260994769,1998270.45612005,-0.26810540127727756,68.58703914,1.3272231949369452e+18,-0.07987497222960704
1471478400000,2016-08-18,0.942628363195,96.0,101.75,96.0,101.75,2016-08-18,1269,-0.030303030303030276,-0.030771658666753687,0.04888300820613871,2325867.80487518,0.16394044547463849,68.62026651,1.6640537344825385e+18,0.2537859049107378
1471564800000,2016-08-19,0.962266454095,98.0,98.89,96.0,98.0,2016-08-19,1909,0.02083333333333326,0.020619287202736203,0.04916752870294161,2375122.79111283,0.021177036001103655,68.66067558,1.6744412312994706e+18,0.006242284489786698
1471824000000,2016-08-22,0.932809317745,95.0,101.5,94.0,98.5,2016-08-22,6200,-0.030612244897959218,-0.03109058707003154,0.04955520275936328,1982765.6791983,-0.16519445368578045,68.73780987,1.7110782174265e+18,0.021880126601157013
1471910400000,2016-08-23,0.873895045046,89.0,95.0,89.0,95.0,2016-08-23,8389,-0.06315789473684208,-0.06524052186840112,0.05126686743392549,2088948.49723595,0.053552882799839274,68.73327359,1.5919340529746609e+18,-0.06963104505592665
1471996800000,2016-08-24,0.805161726896,82.0,90.0001,81.63,90.0,2016-08-24,17711,-0.0786516853932584,-0.0819171224678863,0.05317563295541729,2096812.58072258,0.003764613391395555,68.72574331,1.657288849301294e+18,0.041053708352122076
1472083200000,2016-08-25,0.775704590546,79.0,84.4,75.9999,84.4,2016-08-25,16111,-0.03658536585365857,-0.03727139479723185,0.05255366916782953,2131178.99048354,0.016389833825356526,68.75143003,1.3835042418102897e+18,-0.1652002954140619
1472169600000,2016-08-26,0.814686200982,82.97,83.99,74.9,79.0,2016-08-26,6336,0.05025316455696194,0.049031244209172264,0.05409294219988154,2091130.60537505,-0.018791657241048254,68.78108392,1.4321164607867274e+18,0.0351370219962821
1472428800000,2016-08-29,0.819890295071,83.5,87.0,83.5,83.5,2016-08-29,1504,0.006387851030492886,0.006367535180616279,0.05083761906767437,1712358.13370491,-0.1811328621447852,68.82131837,1.6124994671205563e+18,0.1259555429135535
1472515200000,2016-08-30,0.834618863246,85.0,87.0,85.0,86.75,2016-08-30,1667,0.017964071856287456,0.017804624633506627,0.049185496003278706,1812644.81156346,0.058566415450468146,68.84528293,1.7964031781229747e+18,0.11404885071423654
1472601600000,2016-08-31,0.805161726896,82.0,84.0,80.5,81.6,2016-08-31,4502,-0.03529411764705881,-0.03593200922606332,0.04448068641258519,1775882.92231963,-0.020280801296157835,68.85880177,1.4783821139973107e+18,-0.17703212062781903
1472688000000,2016-09-01,0.775704590546,79.0,80.1,79.0,80.1,2016-09-01,1979,-0.03658536585365857,-0.03727139479723185,0.03998672861292086,1781928.09397104,0.003404037268129212,68.87423965,1.5278841241152097e+18,0.03348390761036302
1472774400000,2016-09-02,0.786505540541,80.1,82.0,79.0,79.0,2016-09-02,2155,0.013924050632911245,0.01382800160729225,0.036996088973930835,1593221.79340229,-0.10590006477097325,68.88876179,1.695559975006915e+18,0.10974382693373785
1473120000000,2016-09-06,0.878804567771,89.5,90.0,85.0,85.0,2016-09-06,8480,0.11735330836454438,0.11096277120649578,0.04577486070610757,1599193.41987835,0.0037481451112388875,68.96563895,1.5103243181204577e+18,-0.10924748143202767
1473206400000,2016-09-07,0.91808074957,93.5,94.0,89.5,89.5,2016-09-07,5856,0.04469273743016755,0.04372281101383191,0.0468729722043341,1601841.19003796,0.0016556910044134288,68.9697395,1.645154619410896e+18,0.08927241631004756
1473292800000,2016-09-08,0.94557407683,96.3,96.5,94.5,94.5,2016-09-08,7534,0.0299465240641712,0.029506882509438448,0.04633485641002206,1625080.30093212,0.014507749606319731,68.98121353,1.5897080347160988e+18,-0.033702962652016
1473379200000,2016-09-09,0.90345037185,92.01,96.0,91.75,96.0,2016-09-09,2028,-0.044548286604361276,-0.0455710520098096,0.04732709756393065,1749147.90957102,0.07634552493666713,68.9966915,1.5523197406751457e+18,-0.023518969033600068
1473638400000,2016-09-12,0.854256954146,87.0,90.2,84.9,90.2,2016-09-12,10418,-0.054450603195304925,-0.055989148139686584,0.04817387258749649,1670220.99155227,-0.04512306682978384,69.08317696,1.8184312021414072e+18,0.1714282531448852
1473724800000,2016-09-13,0.893533135946,91.0,91.5,86.5,87.5,2016-09-13,3082,0.04597701149425282,0.044951387862266046,0.0491917653929492,1979845.02996849,0.18537908455363228,69.11865923,1.8610271647689075e+18,0.023424566503994715
1473811200000,2016-09-14,0.895987897308,91.25,91.25,91.0,91.0,2016-09-14,559,0.0027472527472527375,0.002743485945750912,0.04760566416439825,1895666.61809998,-0.0425176771890321,69.14583835,1.7341285755327964e+18,-0.06818739223071402
1473897600000,2016-09-15,0.859166476871,87.5,91.0,87.5,91.0,2016-09-15,1180,-0.04109589041095896,-0.041964199099031596,0.048331898639532814,1562615.18509611,-0.17569093100224886,69.1449159,1.7256810376553193e+18,-0.004871344603085026
1473984000000,2016-09-16,0.854453335055,87.02,88.0,87.02,88.0,2016-09-16,3219,-0.005485714285714316,-0.005500816071035253,0.047966910000454756,1879214.59103412,0.20260868379986796,69.17320421,1.5682303015177364e+18,-0.09123976720026483
1474243200000,2016-09-19,0.887936280039,90.43,92.5,90.43,91.0,2016-09-19,1018,0.03918639393242951,0.03843809345985516,0.04863427625135462,2073045.50794685,0.10314464236150167,69.26731233,1.503562535834706e+18,-0.041236140903823215
1474329600000,2016-09-20,0.881259329133,89.75,89.75,89.75,89.75,2016-09-20,370,-0.007519628441888804,-0.00754804338400028,0.04821408020757446,2266679.77211901,0.0934056987315901,69.29871032,1.6667045787340152e+18,0.1085036631407823
1474416000000,2016-09-21,0.913171226845,93.0,93.0,87.0,90.0,2016-09-21,3018,0.0362116991643453,0.035571465784867584,0.04664717729405515,1865419.60631729,-0.17702552020685347,69.31232268,1.8600637330680837e+18,0.11601285362816904
1474502400000,2016-09-22,0.90826170412,92.5,92.5,92.5,92.5,2016-09-22,632,-0.005376344086021501,-0.005390848634876377,0.042578400436476004,2324911.5280347,0.24632094578685093,69.37095754,1.5843813859350346e+18,-0.14821123719149376
