start_time,open,high,low,close,volume
1.59581E+12,0.00323992,0.00324956,0.003006,0.00317395,1339892681
1.59589E+12,0.00317477,0.00323065,0.00312951,0.00319432,649930752
1.59598E+12,0.00319446,0.00330625,0.00315858,0.00316904,675383829
1.59607E+12,0.00317454,0.0032561,0.00313683,0.0032318,523325865
1.59615E+12,0.0032361,0.00324499,0.00317459,0.00322787,632319202
1.59624E+12,0.00322455,0.00390412,0.00320391,0.00371595,4298724372
1.59633E+12,0.0037129,0.00377755,0.00309792,0.0033306,2337347018
1.59641E+12,0.00333395,0.00344548,0.00329653,0.00338296,859800460
1.5965E+12,0.00338349,0.00357634,0.00336086,0.0035445,1247440791
1.59659E+12,0.00354727,0.0035872,0.00345094,0.00350412,1099317757
1.59667E+12,0.00350472,0.00365264,0.00345069,0.00356249,908946142
1.59676E+12,0.00356265,0.00361858,0.00331346,0.00349915,886076044
1.59684E+12,0.00349925,0.00352674,0.0033993,0.00351603,624969060
1.59693E+12,0.00352021,0.00353354,0.00341211,0.00346617,587442093
1.59702E+12,0.00346662,0.00355986,0.00341121,0.0034979,826540351
1.5971E+12,0.00349666,0.00358094,0.00331529,0.00339022,1215986149
1.59719E+12,0.00338644,0.00349816,0.0033147,0.00346188,829060692
1.59728E+12,0.00346028,0.00352296,0.00333523,0.00349394,1141424689
1.59736E+12,0.00349412,0.00359482,0.00343892,0.00357743,852114289
1.59745E+12,0.00357578,0.00362833,0.00346537,0.00353421,1065565878
1.59754E+12,0.0035337,0.00356128,0.00344013,0.00353297,756283319
1.59762E+12,0.00352789,0.00372901,0.00349486,0.00359401,1596549440
1.59771E+12,0.00358748,0.00372373,0.00343268,0.00347986,1122350625
1.5978E+12,0.00348272,0.00354085,0.00333884,0.00342449,865075768
1.59788E+12,0.00342417,0.00351047,0.0033727,0.00344595,483184322
1.59797E+12,0.0034439,0.00356944,0.0033649,0.00337764,1082335183
1.59805E+12,0.00338058,0.00345982,0.00331993,0.00343479,663901289
1.59814E+12,0.00343454,0.00345937,0.00336273,0.00339716,449353268
1.59823E+12,0.00340102,0.00347212,0.00337156,0.00341317,697239432
1.59831E+12,0.00341015,0.00342952,0.0032103,0.00329157,804352786
1.5984E+12,0.003291,0.00334908,0.00323453,0.00329575,573094887
1.59849E+12,0.00329569,0.00331082,0.00314431,0.00320332,811879341
1.59857E+12,0.00320484,0.00327345,0.00317092,0.00326844,414648220
1.59866E+12,0.0032687,0.00330277,0.00323062,0.00327921,443081651
1.59875E+12,0.00327933,0.00335376,0.00326292,0.00330138,456619299
1.59883E+12,0.00330306,0.00330971,0.00318645,0.00321246,792397030
1.59892E+12,0.00321117,0.00328027,0.00315573,0.00324212,728992095
1.599E+12,0.0032442,0.00326732,0.00301187,0.00311973,758139570
1.59909E+12,0.00312144,0.0031293,0.00270233,0.00277337,1202524192
1.59918E+12,0.00277425,0.00296905,0.00270349,0.0028882,1128781264
1.59926E+12,0.00288626,0.00293165,0.00268046,0.0027645,1058743832
1.59935E+12,0.00275552,0.00281082,0.00269246,0.00278562,1165434272
1.59944E+12,0.00278126,0.00284187,0.00269169,0.00281374,930536034
1.59952E+12,0.0028217,0.00284432,0.00267677,0.00274757,602845165
1.59961E+12,0.00275053,0.00280759,0.00269217,0.0027806,603901405
1.5997E+12,0.00278131,0.00285318,0.00275234,0.00280753,589054621
1.59978E+12,0.00280645,0.00282272,0.00273837,0.00279995,633511688
1.59987E+12,0.00279952,0.00283595,0.00275897,0.00281725,538072324
1.59996E+12,0.00281769,0.00282434,0.00274191,0.00278292,736932793
1.60004E+12,0.00278383,0.00281931,0.00273477,0.002786,622069203
1.60013E+12,0.00278923,0.00287114,0.00277587,0.00282923,837946931
1.60021E+12,0.00282907,0.00285613,0.00277944,0.00281047,718768350
1.6003E+12,0.00281336,0.00285983,0.00276422,0.002808,708422584
1.60039E+12,0.00280628,0.00281947,0.00274854,0.00279324,596841059
1.60047E+12,0.0027912,0.00281374,0.0027658,0.00279013,896333697
1.60056E+12,0.00279761,0.00280588,0.00272425,0.00277291,893231406
1.60065E+12,0.00277743,0.00280539,0.00256916,0.00260047,1374012637
1.60073E+12,0.00259562,0.00266163,0.00258205,0.00264638,695672800
1.60082E+12,0.00264386,0.0026548,0.00253565,0.00254835,499113155
1.60091E+12,0.00254341,0.00266427,0.00252902,0.00263095,388768314
1.60099E+12,0.00263366,0.00272381,0.00261506,0.00270556,513362397
1.60108E+12,0.00271012,0.00276597,0.002678,0.0027034,311169397
1.60116E+12,0.00269835,0.00274189,0.00266211,0.00270286,236020657
1.60125E+12,0.00270607,0.00274554,0.00261947,0.00265349,360127848
1.60134E+12,0.00265189,0.00270833,0.00263108,0.00267618,412130695
1.60142E+12,0.00267669,0.00268157,0.00261592,0.00263948,347857639
1.60151E+12,0.00264032,0.00268677,0.00255867,0.00262753,647138169
1.6016E+12,0.00263119,0.00263155,0.00253296,0.00259412,1051902545
1.60168E+12,0.00259441,0.00264109,0.00257617,0.00259659,344780813
1.60177E+12,0.00260055,0.00268427,0.00259156,0.00263689,362664249
1.60186E+12,0.00263753,0.00266231,0.0025995,0.0026216,293823603
1.60194E+12,0.00262421,0.00263195,0.00256837,0.00259845,535191865
1.60203E+12,0.00259875,0.00261265,0.00255749,0.00259182,748742886
1.60212E+12,0.00259177,0.00263448,0.00254321,0.00261269,612786395
1.6022E+12,0.00261419,0.00267447,0.00259241,0.00265798,497901615
1.60229E+12,0.0026616,0.00273369,0.00264952,0.00266488,445615862
1.60237E+12,0.00266145,0.00271065,0.00265267,0.0026708,251041495
1.60246E+12,0.00267371,0.00270942,0.00262756,0.00267223,421633283
1.60255E+12,0.00267157,0.00267782,0.00263001,0.00264035,283366623
1.60263E+12,0.00263876,0.00266591,0.00261921,0.00264265,216681797
1.60272E+12,0.00264311,0.00264356,0.00256707,0.0025979,311443948
1.60281E+12,0.00259771,0.00262743,0.00255376,0.00260685,445955018
1.60289E+12,0.00260557,0.00261119,0.00257582,0.00258624,142653202
1.60298E+12,0.0025864,0.00260804,0.00258139,0.00259024,159785875
1.60307E+12,0.0025912,0.00262383,0.00257032,0.00259453,477390409
1.60315E+12,0.00259427,0.00262704,0.0025824,0.00259701,417212777
1.60324E+12,0.00259843,0.00266344,0.00259564,0.00262805,436248066
1.60332E+12,0.00262797,0.00269672,0.00262077,0.00264847,323059048
1.60341E+12,0.00264845,0.00269056,0.00262439,0.00264371,242563993
1.6035E+12,0.00264363,0.00265005,0.00261157,0.00263899,212440872
1.60358E+12,0.00263777,0.00267745,0.00262005,0.00265433,297054117
1.60367E+12,0.00265498,0.0029134,0.00263407,0.00266752,1878752405
1.60376E+12,0.002668,0.0027095,0.00261673,0.00267131,577965198
1.60384E+12,0.00267213,0.00269208,0.00256273,0.00258271,437955580
1.60393E+12,0.00258037,0.00261274,0.00250599,0.00257357,289596529
1.60402E+12,0.00257361,0.00260291,0.00250116,0.00258525,440794399
1.6041E+12,0.00258532,0.00260234,0.00255085,0.00256825,260150933
1.60419E+12,0.00256727,0.00258683,0.00255205,0.00257427,132635410
1.60428E+12,0.00257636,0.00259024,0.00250682,0.00251771,291742975
1.60436E+12,0.00251817,0.00253191,0.00245308,0.00251532,332644991
1.60445E+12,0.00252022,0.00256691,0.00248673,0.00254942,279402291
1.60453E+12,0.00254934,0.00267966,0.00254927,0.00263698,341107854
1.60462E+12,0.00263841,0.00282176,0.00262917,0.00276058,922020782
1.60471E+12,0.00275694,0.00284214,0.00259754,0.00267476,748360033
1.60479E+12,0.00267697,0.00274143,0.00265603,0.00270838,244213598
1.60488E+12,0.00271021,0.00281472,0.00265872,0.00267313,438097273
1.60497E+12,0.00266821,0.0029216,0.00265458,0.00276387,807091404
1.60505E+12,0.0027635,0.00295429,0.00274382,0.00276075,560505263
1.60514E+12,0.0027633,0.00280501,0.00272802,0.00277889,209777176
1.60523E+12,0.00278053,0.00284982,0.0027676,0.0028111,373289403
1.60531E+12,0.00281529,0.00282332,0.00270353,0.00276894,308002702
1.6054E+12,0.00277341,0.00282947,0.00272311,0.00277327,323892550
1.60548E+12,0.00277323,0.00304691,0.00275414,0.002891,1345726687
1.60557E+12,0.00289449,0.00300983,0.00288383,0.00294158,920887323
1.60566E+12,0.00294071,0.0032294,0.00280991,0.00290768,1015668627
1.60574E+12,0.00290911,0.00296999,0.00285429,0.00290848,567308685
1.60583E+12,0.00291186,0.00302478,0.00290225,0.00298743,880383945
1.60592E+12,0.0029876,0.00360718,0.00298094,0.00350877,3288496045
1.606E+12,0.00350439,0.00368941,0.00315113,0.00333811,2121938713
1.60609E+12,0.00333793,0.00370012,0.00321734,0.00368418,1981374929
1.60618E+12,0.00368825,0.00429455,0.00350073,0.00426087,5893223305
1.60626E+12,0.00425746,0.00429991,0.00358089,0.00370819,2828578294
1.60635E+12,0.00371362,0.00379871,0.00294393,0.00325721,3248357755
1.60644E+12,0.00326381,0.00337477,0.0030774,0.00328082,1019204144
1.60652E+12,0.00328055,0.00348885,0.00323916,0.00339737,715333106
1.60661E+12,0.00339724,0.00354174,0.00335247,0.00343951,577062454
1.60669E+12,0.0034457,0.00359884,0.00340215,0.00356203,847539304
1.60678E+12,0.00356151,0.00358218,0.00323235,0.00332561,1033683299
1.60687E+12,0.00333094,0.00344584,0.00327109,0.00336409,591501037
1.60695E+12,0.00336669,0.00355015,0.00334686,0.00343165,662685216
1.60704E+12,0.00342557,0.0034524,0.00326998,0.00328366,572169239
1.60713E+12,0.00328246,0.00341682,0.00324946,0.00339404,369424898
1.60721E+12,0.00339404,0.00344475,0.00334851,0.00338944,285729554
1.6073E+12,0.00339291,0.0034018,0.00330093,0.00333864,312605787
1.60739E+12,0.0033389,0.00336468,0.00311021,0.00317181,521543481
1.60747E+12,0.00317174,0.00328854,0.00300592,0.00315744,441109948
1.60756E+12,0.00315725,0.00317248,0.00305815,0.00310559,268351654
1.60764E+12,0.00310935,0.00311781,0.0029953,0.00307446,328458778
1.60773E+12,0.00307437,0.00319199,0.00307367,0.0031626,334526072
1.60782E+12,0.0031647,0.00327982,0.00314877,0.00326077,374401350
1.6079E+12,0.00325876,0.00329119,0.00319055,0.0032266,297347285
1.60799E+12,0.00322526,0.00325303,0.00316155,0.00321066,273863826
1.60808E+12,0.00321086,0.00344276,0.00318213,0.0034189,547786094
1.60816E+12,0.0034202,0.00414648,0.00339881,0.00371901,3421588199
1.60825E+12,0.00371593,0.0039967,0.00359687,0.00387038,1409796634
1.60834E+12,0.00386699,0.00404092,0.00379788,0.00393039,1386297504
1.60842E+12,0.00392738,0.00474812,0.00380188,0.00463679,10007395897
1.60851E+12,0.00463742,0.00549569,0.00424986,0.00477696,10324744428
1.6086E+12,0.00477317,0.00484875,0.00432397,0.00451236,2679851524
1.60868E+12,0.00451417,0.00479724,0.00362156,0.00374249,2674249457
1.60877E+12,0.00375326,0.00459995,0.00365593,0.00457305,1978566747
1.60885E+12,0.00457502,0.0046409,0.004363,0.00455644,1664864616
1.60894E+12,0.00456131,0.00468631,0.0043946,0.00450691,1701026447
1.60903E+12,0.00450664,0.00481756,0.00438878,0.00454123,1843249775
1.60911E+12,0.00454197,0.00472685,0.00445507,0.00459536,1074600031
1.6092E+12,0.00459584,0.00462313,0.00423473,0.00449638,1071755865
1.60929E+12,0.00448487,0.00473946,0.00441371,0.00462551,1118987751
1.60937E+12,0.00462649,0.00475951,0.00451228,0.00467397,929996060
1.60946E+12,0.00467128,0.00571107,0.0046023,0.00569199,3019717963
1.60955E+12,0.0056912,0.01400018,0.00553215,0.01049442,46333347255
1.60963E+12,0.01053045,0.01406359,0.00924627,0.00983036,29648808916
1.60972E+12,0.00982938,0.01152855,0.00759131,0.00976362,14328029441
1.6098E+12,0.00976991,0.01030958,0.00885167,0.00999491,5427135672
1.60989E+12,0.01000132,0.01104023,0.00955947,0.01044015,6108894506
1.60998E+12,0.0104358,0.0105984,0.00875636,0.00974722,3523998014
1.61006E+12,0.00975409,0.01031832,0.00880437,0.0097322,2971766597
1.61015E+12,0.0097458,0.01080058,0.00965349,0.01021184,3706408260
1.61024E+12,0.01021976,0.01093549,0.00893472,0.00982375,3113405972
1.61032E+12,0.00981756,0.00984728,0.00672196,0.00883783,5827520561
1.61041E+12,0.00881495,0.00915002,0.00781342,0.00808485,2526092815
1.6105E+12,0.00807921,0.00869809,0.00776239,0.00867145,1818357046
1.61058E+12,0.00867645,0.01010146,0.00829821,0.00938101,4000190243
1.61067E+12,0.00938314,0.00983565,0.0083009,0.00935016,3236586057
1.61076E+12,0.00935575,0.009574,0.0090738,0.0092383,1640096206
1.61084E+12,0.00923999,0.00940411,0.00877806,0.00910439,1438377582
1.61093E+12,0.00909905,0.00932391,0.00893253,0.00918227,1156154741
1.61101E+12,0.00918794,0.00969207,0.00896885,0.00904582,1749440421
1.6111E+12,0.00904712,0.00915022,0.0084986,0.00905361,1162054114
1.61119E+12,0.00906548,0.00910749,0.00802171,0.00816257,1258982248
1.61127E+12,0.00816025,0.00878129,0.00756545,0.00851964,1152693965
1.61136E+12,0.00852046,0.00885134,0.00835963,0.0085852,718712164
1.61145E+12,0.00858825,0.00897842,0.00850323,0.00872662,901503263
1.61153E+12,0.00873289,0.00892429,0.00818028,0.00834986,998144121
1.61162E+12,0.00833352,0.00846112,0.0079593,0.00825572,719489035
1.61171E+12,0.00825548,0.00825729,0.00725898,0.00742575,1121405247
1.61179E+12,0.00742374,0.03755702,0.00729975,0.0365745,1.0299E+11
1.61188E+12,0.03651696,0.08770582,0.03134742,0.04592884,1.09074E+11
1.61196E+12,0.04592774,0.05093924,0.02221052,0.02829865,54559388569
1.61205E+12,0.02828136,0.04953422,0.02680095,0.03703024,44577797729
1.61214E+12,0.03699338,0.04385433,0.03287067,0.0348462,23868437622
1.61222E+12,0.03485799,0.0353442,0.02878428,0.03141241,11550248752
1.61231E+12,0.03140582,0.03982807,0.03083878,0.03728783,12960787222
1.6124E+12,0.03725486,0.05986556,0.03588091,0.05295384,48794379017
1.61248E+12,0.05286194,0.05438822,0.04317482,0.04673611,16560079172
1.61257E+12,0.04677092,0.0589498,0.04442481,0.05771586,17252485844
1.61266E+12,0.05771154,0.08737221,0.05320458,0.07801789,38837846298
1.61274E+12,0.0781081,0.08564825,0.06226322,0.07878579,26384552849
1.61283E+12,0.0788426,0.08394088,0.063023,0.0700977,14602698981
1.61292E+12,0.07009927,0.08173328,0.0660313,0.07260504,14156312430
1.613E+12,0.07260047,0.07564021,0.06804164,0.06962473,6327153991
1.61309E+12,0.06960875,0.07308655,0.06082546,0.06986515,7517732599
1.61317E+12,0.06990464,0.07197342,0.06565452,0.06631507,3844449349
1.61326E+12,0.06630717,0.06648303,0.0555942,0.06273426,8229158262
1.61335E+12,0.06274913,0.06423407,0.04750151,0.05651333,11321001492
1.61343E+12,0.05647349,0.05985546,0.05062192,0.053487,6643077510
1.61352E+12,0.05353598,0.05509897,0.04781218,0.04953645,6168131231
1.61361E+12,0.04950072,0.06455433,0.04891925,0.05880974,13034098004
1.61369E+12,0.05880019,0.05971919,0.05367378,0.05503275,6405564988
1.61378E+12,0.0550356,0.06070041,0.05097763,0.05416695,7359009281
1.61387E+12,0.05413464,0.06004098,0.05325535,0.05606469,5548376495
1.61395E+12,0.05598609,0.06080361,0.0460997,0.05355918,8420498923
1.61404E+12,0.05361271,0.05388126,0.04129166,0.04765429,5958874372
1.61412E+12,0.04769477,0.06060947,0.04589085,0.05682441,11172353520
1.61421E+12,0.05683408,0.05813473,0.04951299,0.04994691,4913047375
1.6143E+12,0.04995694,0.0526194,0.04835162,0.05047631,3147923785
1.61438E+12,0.05048359,0.05208138,0.04913974,0.05014264,2268877377
1.61447E+12,0.05013486,0.05030966,0.04468056,0.04825541,2384823456
1.61456E+12,0.04826322,0.05255047,0.04794871,0.05061425,2752580452
1.61464E+12,0.0505837,0.05252844,0.04913027,0.05040582,2378364146
1.61473E+12,0.05043972,0.05223482,0.04999481,0.0504551,1841086026
1.61482E+12,0.0504739,0.05118289,0.04764085,0.04997751,1943532071
1.6149E+12,0.04998094,0.05109989,0.0480163,0.04954755,1714962753
1.61499E+12,0.04956994,0.05260361,0.04908628,0.0509604,2749264710
1.61508E+12,0.05093483,0.05248673,0.05043523,0.05200481,1494562661
1.61516E+12,0.05194463,0.0631051,0.05156449,0.06300366,7572972187
1.61525E+12,0.06298243,0.06303243,0.05600695,0.05796884,4412560062
1.61533E+12,0.05798118,0.0587974,0.05453415,0.05589458,2390746818
1.61542E+12,0.05590893,0.0569955,0.05426299,0.05598057,1647182774
1.61551E+12,0.05596346,0.05701986,0.05409788,0.05527102,1821925239
1.61559E+12,0.05528719,0.06298417,0.05466436,0.06277244,3660176589
1.61568E+12,0.06278163,0.06366448,0.05815161,0.05821402,5115194076
1.61577E+12,0.05820849,0.05975547,0.05497625,0.05699612,2409422648
1.61585E+12,0.05704757,0.05914645,0.05528093,0.05865191,2003574159
1.61594E+12,0.05864082,0.0589649,0.05651188,0.05787818,1162146770
1.61603E+12,0.05785506,0.05929176,0.05687616,0.05733875,1338098958
1.61611E+12,0.05735271,0.05988976,0.05636168,0.05825316,1691688848
1.6162E+12,0.05826895,0.06063757,0.05796986,0.05879009,1939829246
1.61628E+12,0.05882608,0.05956917,0.05669387,0.05748722,1204263965
1.61637E+12,0.05750521,0.0579791,0.05442149,0.05489513,1270766976
1.61646E+12,0.05489497,0.05613612,0.05258778,0.0533498,1437944729
1.61654E+12,0.05342287,0.05682231,0.05072387,0.05151287,1666398121
1.61663E+12,0.0515064,0.05245675,0.04957191,0.05128416,1665397693
1.61672E+12,0.05129492,0.05406583,0.05125959,0.05394595,873797527
1.6168E+12,0.0539217,0.05547241,0.05339755,0.05444874,1176365221
1.61689E+12,0.05444232,0.05491828,0.05294167,0.05365889,675382127
1.61698E+12,0.05367036,0.05477772,0.05317912,0.05412298,977387405
1.61706E+12,0.05413465,0.05566701,0.053336,0.05404928,1399307591
1.61715E+12,0.05406894,0.05456623,0.05137701,0.05379017,1085164149
1.61724E+12,0.05379796,0.07135518,0.05350015,0.06213761,15196782736
1.61732E+12,0.06213631,0.06289775,0.05719508,0.05759054,3415466916
1.61741E+12,0.05759222,0.05954474,0.05549461,0.055512,2066362739
1.61749E+12,0.0554902,0.05822813,0.05507288,0.05741066,1563798693
1.61758E+12,0.05739851,0.06070771,0.0562281,0.06000101,2638868932
1.61767E+12,0.05998034,0.06599749,0.0579866,0.06441556,4762148739
1.61775E+12,0.0644151,0.06745686,0.05711334,0.05876359,4840051853
1.61784E+12,0.0587667,0.06231432,0.05862223,0.06178707,1745571706
1.61793E+12,0.06178694,0.0643018,0.06047633,0.06155978,2149603024
1.61801E+12,0.06160366,0.06579269,0.06091927,0.06375362,2780510108
1.6181E+12,0.06373255,0.08000362,0.06338692,0.0743215,14967931146
1.61819E+12,0.07430825,0.0755277,0.06847884,0.07074558,4300356226
1.61827E+12,0.07070247,0.09618796,0.07063895,0.09440067,13605840277
1.61836E+12,0.09438342,0.14545844,0.09206725,0.12139435,36680989724
1.61844E+12,0.1213522,0.19213615,0.11969755,0.18253826,24615971220
1.61853E+12,0.18266654,0.45105256,0.17920322,0.3658476,57510545356
1.61862E+12,0.36573493,0.38136365,0.23098372,0.28243278,24857057931
1.6187E+12,0.28254625,0.3513213,0.23992414,0.32282273,18379866877
1.61879E+12,0.32303338,0.43614803,0.30817763,0.40914342,20873394140
1.61888E+12,0.40920213,0.42519277,0.27012613,0.3175787,20969142688
1.61896E+12,0.31756989,0.34784282,0.29609234,0.30587634,9460395395
1.61905E+12,0.3058919,0.30946665,0.25289998,0.26071329,11176311081
1.61914E+12,0.26072829,0.26951946,0.15963328,0.24998156,16319564730
1.61922E+12,0.25016429,0.29047028,0.22802937,0.27016833,10626242110
1.61931E+12,0.27024896,0.28959487,0.22427512,0.2518531,5726007353
1.6194E+12,0.25188392,0.28112335,0.24722883,0.27184885,4881379029
1.61948E+12,0.27184146,0.28033235,0.26451946,0.27248574,3367212939
1.61957E+12,0.2725145,0.34840289,0.25532327,0.32333167,13418044375
1.61965E+12,0.32347101,0.32627146,0.29557539,0.30489865,4149329331
1.61974E+12,0.30493167,0.34027425,0.3022404,0.33756915,4042637012
1.61983E+12,0.33772806,0.39772851,0.32779872,0.3910277,7062340392
1.61991E+12,0.39103689,0.40034016,0.36206366,0.37416344,5092764030
1.62E+12,0.37465441,0.4481222,0.37391897,0.44152994,6428014854
1.62009E+12,0.44157299,0.61232366,0.39796135,0.53892409,21282557922
1.62017E+12,0.53897625,0.6969448,0.51685193,0.65463447,19076895176
1.62026E+12,0.65460335,0.66570431,0.54036852,0.58143141,8546432049
1.62035E+12,0.58136372,0.7337638,0.51721871,0.6903811,12586268621
1.62043E+12,0.69036499,0.74077496,0.60056928,0.6378467,11387955621
1.62052E+12,0.63791579,0.70067736,0.41594915,0.57117735,26072068896
1.6206E+12,0.5713034,0.5730952,0.4187997,0.4510589,9677354634
1.62069E+12,0.45086721,0.54846527,0.44318305,0.49376901,7553577270
1.62078E+12,0.49374049,0.52249479,0.38148856,0.39132111,5372061300
1.62086E+12,0.39133006,0.52013462,0.35176624,0.4897155,10449387294
1.62095E+12,0.48946842,0.59074235,0.46440258,0.56024726,10623296337
1.62104E+12,0.56054022,0.56487066,0.49056214,0.50921685,5232752314
1.62112E+12,0.50869704,0.54945,0.45022584,0.51419221,5377121653
1.62121E+12,0.51501241,0.51739867,0.45635613,0.48751609,4268994077
1.6213E+12,0.48757236,0.51582532,0.46830943,0.47603438,3039758659
1.62138E+12,0.47603273,0.47978097,0.2109481,0.3298916,11489907654
1.62147E+12,0.33034214,0.43571952,0.29434497,0.39828616,8529470590
1.62156E+12,0.39817244,0.41267504,0.31405059,0.35842552,5243254334
1.62164E+12,0.35855477,0.36641277,0.3172942,0.34271474,3793145643
1.62173E+12,0.34239583,0.35153359,0.24817276,0.3068046,5634274411
1.62181E+12,0.30671343,0.375468,0.29564903,0.36618299,4854625486
1.6219E+12,0.36625867,0.38057679,0.32188602,0.34637297,3709319826
1.62199E+12,0.34637363,0.3672382,0.33674498,0.35332615,2385684154
1.62207E+12,0.35337567,0.35358911,0.32745784,0.33437431,1794158137
1.62216E+12,0.33424808,0.34788219,0.30069445,0.31132094,2620384687
1.62225E+12,0.31134877,0.31809177,0.28008852,0.30278689,2016681043
1.62233E+12,0.30254858,0.31100491,0.28655302,0.30165574,1514854220
1.62242E+12,0.3016214,0.33002702,0.29393724,0.32566902,1897905257
1.62251E+12,0.32567297,0.3847826,0.3112058,0.36999305,4488851727
1.62259E+12,0.37000595,0.44835091,0.3510649,0.42338124,8351828078
1.62268E+12,0.42344628,0.44205418,0.37729785,0.40077278,5070741841
1.62276E+12,0.40082215,0.40253233,0.35010346,0.37646806,4035854545
1.62285E+12,0.376472,0.395158,0.35977816,0.37144841,2396911157
1.62294E+12,0.37146121,0.37719064,0.36649044,0.37149928,1194622756
1.62302E+12,0.37155706,0.38010124,0.32758559,0.33156103,2064211543
1.62311E+12,0.33160564,0.34206728,0.29542842,0.32614061,2908803653
1.6232E+12,0.32619263,0.354877,0.31255463,0.34324684,2068160059
1.62328E+12,0.34342089,0.34536898,0.32262413,0.3261785,1348789847
1.62337E+12,0.32618699,0.33386386,0.31069887,0.31869862,1204137023
1.62346E+12,0.31873615,0.31950749,0.30012592,0.31226731,1217468360
1.62354E+12,0.31228424,0.33014711,0.30738096,0.32396696,1042596040
1.62363E+12,0.32386663,0.33750012,0.31996064,0.32773604,1310349922
1.62372E+12,0.32777152,0.33069046,0.31642875,0.32032999,1015598512
1.6238E+12,0.32017208,0.32154271,0.30502396,0.30768587,888434880.9
1.62389E+12,0.30771821,0.31412147,0.30253777,0.30617317,680701230.2
1.62397E+12,0.30619114,0.30764033,0.28007947,0.29338201,1314700191
1.62406E+12,0.29332437,0.29805904,0.28554515,0.28566317,624846001.4
1.62415E+12,0.28578091,0.2901996,0.25530235,0.28054323,1528605030
1.62423E+12,0.28050035,0.2816269,0.16510247,0.17878942,7023706753
1.62432E+12,0.17890739,0.2176109,0.16356491,0.19077148,7520083612
1.62441E+12,0.19060126,0.24856821,0.18056958,0.23472787,5839514040
1.62449E+12,0.23479479,0.26954558,0.22206151,0.2637441,3579998951
1.62458E+12,0.26371991,0.28963262,0.2287661,0.23741684,5942192456
1.62467E+12,0.23746915,0.25534237,0.23056552,0.2458082,2653188956
1.62475E+12,0.24626579,0.26765284,0.24012524,0.2646624,1968559380
1.62484E+12,0.26473074,0.26742008,0.25069313,0.25714688,1734504425
1.62492E+12,0.25714916,0.27583522,0.2525535,0.26350552,1927372368
1.62501E+12,0.26348665,0.26393001,0.23767499,0.25396536,1610075649
1.6251E+12,0.25397382,0.26142593,0.2381641,0.24383795,2253058517
1.62518E+12,0.24383398,0.24921552,0.23835036,0.24511257,1081847382
1.62527E+12,0.24505179,0.25045941,0.24203227,0.24640928,759251070.1
1.62536E+12,0.24638928,0.25307383,0.24328522,0.24642366,823044174.7
1.62544E+12,0.24636164,0.24903206,0.2254729,0.23111153,1181584860
1.62553E+12,0.23117684,0.24236656,0.22934649,0.23423602,981368400.5
1.62562E+12,0.23423873,0.23870054,0.22089077,0.22392757,952129896.6
1.6257E+12,0.22393496,0.22490114,0.20143087,0.20689964,1487061330
1.62579E+12,0.20705636,0.22972251,0.19520356,0.21945066,2291127904
1.62588E+12,0.21952605,0.22811515,0.20966386,0.21377025,919482894.5
1.62596E+12,0.21373868,0.21915774,0.21060406,0.21595377,551263176.4
1.62605E+12,0.21597245,0.21901144,0.20389644,0.20766438,805441341.2
1.62613E+12,0.20766709,0.20893048,0.19748992,0.19998747,916221269.9
1.62622E+12,0.19995995,0.20484858,0.18726103,0.19762896,1247947078
1.62631E+12,0.19760899,0.20091892,0.18050989,0.18537755,966797093.3
1.62639E+12,0.18532403,0.18834374,0.17123842,0.17214354,1185633674
1.62648E+12,0.17216059,0.20531128,0.1689921,0.18748946,2572720767
1.62657E+12,0.18751107,0.19613266,0.18022604,0.18174784,1344894102
1.62665E+12,0.18171373,0.184335,0.17034396,0.17362123,1079953391
1.62674E+12,0.17362232,0.1799926,0.15986936,0.17058444,1865041957
1.62683E+12,0.17058045,0.21448385,0.1684669,0.19049736,4505979384
1.62691E+12,0.19045193,0.19646607,0.18636313,0.19130626,1393922168
1.627E+12,0.19125829,0.19980829,0.18296137,0.19495411,1352326692
1.62708E+12,0.1949727,0.20468132,0.19124242,0.19699905,1627615706
1.62717E+12,0.19700823,0.20088183,0.19116632,0.19806682,1122436169
1.62726E+12,0.19801284,0.23330089,0.19692406,0.20354819,4546455512
1.62734E+12,0.20356873,0.20960711,0.19508153,0.2059144,2030159664
1.62743E+12,0.2059384,0.21392887,0.20165062,0.20577105,1698684419
1.62752E+12,0.20573975,0.20670087,0.20034088,0.20505783,875707720.8
1.6276E+12,0.2050904,0.21071046,0.19594267,0.20877967,1260492016
1.62769E+12,0.20880048,0.21458678,0.20480759,0.20776318,1177482440
1.62778E+12,0.2077179,0.21805816,0.20092422,0.20430808,1550637730
1.62786E+12,0.20428084,0.21006694,0.20181416,0.20333342,896401081.3
1.62795E+12,0.2033042,0.20516085,0.19309567,0.19625456,977103235.1
1.62804E+12,0.19624003,0.20325892,0.19411588,0.20155631,873261017.4
1.62812E+12,0.20150763,0.20259436,0.19428061,0.20103044,946707300.6
1.62821E+12,0.20103965,0.21210557,0.19846699,0.20488483,1263420290
1.62829E+12,0.20488281,0.26289644,0.20364554,0.26190995,5158338816
1.62838E+12,0.26207088,0.28374537,0.23501907,0.23999119,5791158604
1.62847E+12,0.23999746,0.26681499,0.23050671,0.25618596,3702865259
1.62855E+12,0.25619402,0.26326231,0.2451886,0.25734597,2588076620
1.62864E+12,0.25741742,0.28306077,0.25629602,0.26450615,3712761105
